Classifications,Permanent Call Number,Material Type,Author,ISBN,ISSN,Title (Complete),Publication Place,Publisher,Publication Date,Barcode,Replacement cost,
Architecture,NA737.V46 M6 1987,Book,"Moos, Stanislaus von",0847807436; 9780847807437; 0847807452; 9780847807451,,"Venturi, Rauch, Scott Brown buildings and project / Stanislaus von Moos; [translation from the German by David Antal].",New York :,Rizzoli,1987,39097005860557,,39097005860557
Visual arts,N7359.K57 C37 1987,Book,"Cardozo, Sidney B., 1916-",0870118129; 9780870118128,,The art of Rosanjin / Sidney B. Cardozo ; Masaaki Hirano ; translated by Juliet Winters Carpenter ; photographed by Eiji Kōri.,Tokyo ;,Distributed in USA through Harper & Row; Kodansha International,c1987.,39097005860631,,39097005860631
Architecture,NA735.L55 K3 1987,Book,"Kaplan, Sam Hall",0517561840; 9780517561843,,"L.A., lost and found : an architectural history of Los Angeles / Sam Hall Kaplan ; principal photographer, Julius Shulman ; book designer, Dana Levy.",New York :,Crown,[c1987],39097005861209,,39097005861209
Visual arts,N6512 .M435 1987,Book,"Mecklenburg, Virginia M. 1946- (Virginia McCord),",0874746914; 9780874746914,,Modern American realism : the Sara Roby Foundation Collection / Virginia M. Mecklenburg ; with an essay by William Kloss.,"Washington, D.C. :",Published for the National Museum of American Art by the Smithsonian Institution Press,1987,39097005861514,,39097005861514
Architecture,NA1333.S6 A4 1986,Book,"Siza, Álvaro, 1933-",0847807932; 9780847807932,,Alvaro Siza : professione poetica = poetic profession / con testi di Kenneth Frampton ... [et al.].,Milano :,Distributed by Rizzoli; Electa,c1986.,39097005861563,,39097005861563
Visual arts,N7442 .M874 1984,Book,,,,Interpretazioni veneziane : studi di storia dell'arte in onore di Michelangelo Muraro / a cura di David Rosand.,Venezia :,Arsenale editrice,c1984.,39097005861621,,39097005861621
Architecture,NA1146 .G74 1987,Book,"Greig, Doreen E.",902322227X; 9789023222279,,The reluctant colonists : Netherlanders abroad in the 17th and 18th centuries/ Doreen Greig.,"Assen, The Netherlands ;",Van Gorcum,1987,39097005865457,,39097005865457
Architecture,NA737.R5 O36 1987,Book,"O'Gorman, James F.",0226620697; 9780226620695; 0226620700; 9780226620701,,H.H. Richardson : architectural forms for an American society / James F. O'Gorman.,Chicago :,University of Chicago Press,1987,39097005865572,,39097005865572
Architecture,NA1559.F82 H5 1987,Book,"Fujii, Hiromi, 1935-",0847808181; 9780847808182,,"The Architecture of Hiromi Fujii : essays / by Kenneth Frampton, Hiromi Fujii, and John Whiteman.","New York, N.Y. :",Rizzoli,1987,39097005866687,,39097005866687
Architecture,NA737.G574 G613 1987,Book,"Goldsmith, Myron, 1918-",0847807908; 9780847807901,,Myron Goldsmith--buildings and concepts / edited by Werner Blaser.,New York :,Rizzoli,1987,39097005867503,,39097005867503
Architecture,NA2500 .A394 1984,Book,"Abercrombie, Stanley",0064301591; 9780064301596,,Architecture as art / Stanley Abercrombie.,New York :,Harper & Row,"1986, c1984.",39097005869533,,39097005869533
Architecture,NA1268 .N6 1986,Book,"Norberg-Schulz, Christian, 1926-",8200076962; 9788200076964,,Modern Norwegian architecture / Christian Norberg-Schulz.,Oslo :,Distributed by Oxford University Press; Norwegian University Press,c1986.,39097005869681,,39097005869681
Architecture,NA737.W7 A35 1987,Book,"Wright, Frank Lloyd, 1867-1959",0471845094; 9780471845096,,Truth against the world : Frank Lloyd Wright speaks for an organic architecture / edited with introductions by Patrick J. Meehan.,New York :,Wiley,c1987.,39097005871836,,39097005871836
Architecture,NA737.L45 L36 1987,Book,"Lanmon, Lorraine Welling, 1932-",0879825065; 9780879825065,,"William Lescaze, architect / Lorraine Welling Lanmon.",Philadelphia :,Associated University Presses; Art Alliance Press,c1987.,39097005872008,,39097005872008
Visual arts,N7345 .M87 1987,Book,"Murray, Julia K.",0916724638; 9780916724634,,Last of the mandarins : Chinese calligraphy and painting from the F.Y. Chang collection / Julia K. Murray.,"Cambridge, Mass. :",Arthur M Sackler Museum Harvard University Art Museum,1987,39097005872727,,39097005872727
Architecture,NA737.W7 F8 1984,Book,"Wright, Frank Lloyd, 1867-1959",4871405206; 9784871405201,,Frank Lloyd Wright / edited and photographed by Yukio Futagawa ; text by Bruce Brooks Pfeiffer.,"Tokyo, Japan :",ADA Edita Tokyo,c1984-<1986>,39097005874608,,39097005874608
Architecture,NA737.W7 F8 1984,Book,"Wright, Frank Lloyd, 1867-1959",4871405206; 9784871405201,,Frank Lloyd Wright / edited and photographed by Yukio Futagawa ; text by Bruce Brooks Pfeiffer.,"Tokyo, Japan :",ADA Edita Tokyo,c1984-<1986>,39097005874640,,39097005874640
Architecture,NA737.W7 F8 1984,Book,"Wright, Frank Lloyd, 1867-1959",4871405206; 9784871405201,,Frank Lloyd Wright / edited and photographed by Yukio Futagawa ; text by Bruce Brooks Pfeiffer.,"Tokyo, Japan :",ADA Edita Tokyo,c1984-<1986>,39097005874657,,39097005874657
Architecture,NA737.W7 F8 1984,Book,"Wright, Frank Lloyd, 1867-1959",4871405206; 9784871405201,,Frank Lloyd Wright / edited and photographed by Yukio Futagawa ; text by Bruce Brooks Pfeiffer.,"Tokyo, Japan :",ADA Edita Tokyo,c1984-<1986>,39097005874707,,39097005874707
Architecture,NA7420.A1 H57 1987,Book,"Hirschfeld, Yizhar",9652170399; 9789652170392,,Bet ha-megurim ha-Erets-Yiśreʾeli : ba-teḳufah ha-Romit-Bizanṭit / Yizhar Hirshfeld.,Yerushalayim :,ha-Ḥevrah la-ḥaḳirat Erets-Yiśraʾel ṿe-ʻatiḳoteha; Yad Yitshaḳ Ben-Tsevi,c1987.,39097005999983,,39097005999983
Architecture,NA1479.T8 A4 1988,Book,"Tumarkin, Igael",9650503749; 9789650503741,,Binyan ha-arets : mi-teḳufat ha-Tanakh ṿe-ʻad yamenu / Yigaʾel Tumarḳin.,[Tel Aviv] :,Maṭkal/Ḳetsin ḥinukh rashi/Gale Tsahal Miśrad ha-biṭaḥon,1988,39097006015565,,39097006015565
Architecture,NA7758.K94 I8613 1987,Book,"Isozaki, Arata.",0847807835; 9780847807833,,Katsura Villa : space and form / photographs by Yasuhiro Ishimoto ; text by Arata Isozaki ; notes to the plates by Osamu Satō ; [translated from the Japanese by John D. Lamb].,New York :,Rizzoli,"[1987, c1983]",39097006027651,,39097006027651
Visual arts,N6847.5.B3 S3613 1985,Book,,,,"The Barbizon school / John Sillevis, Hans Kraan.",The Hague :,Haags Gemeentemuseum,c1985.,39097006027685,,39097006027685
Visual arts,N7760 .S9 1987,Book,,0933519109; 9780933519107,,"Survival of the Gods : classical mythology in medieval art : an exhibition / by the Department of Art, Brown University ; Bell Gallery, List Art Center, Brown University, Providence, Rhode Island, February 28-March 29, 1987.","[Providence, R.I.] :",The Dept,1987,39097006028832,,39097006028832
Architecture,NA705 .A493 1986,Book,,0891331239; 9780891331230,,America's architectural roots : ethnic groups that built America / edited by Dell Upton.,"Washington, D.C. :",Preservation Press,c1986.,39097006029517,,39097006029517
Visual arts,N8193.T35 I76 1987,Book,"Ishida, Hisatoyo, 1922-",087011767X; 9780870117671; 4770012675; 9784770012678,,Esoteric Buddhist painting / Hisatoyo Ishida; translated and adapted by E. Dale Saunders.,Tokyo ;,Kodansha International,1987,39097006031992,,39097006031992
Visual arts,N7570 .R53 1987,Book,"Rice, Pierce.",0393024598; 9780393024593; 0393304744; 9780393304749,,Man as hero : the human figure in Western art / Pierce Rice.,New York :,Norton,c1987.,39097006032248,,39097006032248
Architecture,NA1507.R35 T5 1987,Book,"Tillotson, G. H. R. 1960- (Giles Henry Rupert),",0300037384; 9780300037388,,"The Rajput palaces : the development of an architectural style, 1450-1750 / G.H.R. Tillotson.",New Haven :,Yale University Press,1987,39097006034384,,39097006034384
Visual arts,N7093.D53 A4 1986,Book,"Didoff, Ann-Mari.",9186098454; 9789186098452,,Fragment av tid och rum : antiken i konstnärligt ljus / av Ann-Mari och Lennart Didoff ; med kommentarer av Paul Aström.,Göteborg :,Åström,1986,39097006035704,,39097006035704
Visual arts,N6999.K33 L413 1987,Book,"Le Targat, François",0847808106; 9780847808106,,Kandinsky / François Le Targat.,New York :,Rizzoli,"1987, c1986.",39097006035761,,39097006035761
Visual arts,N6853.D78 A35 1987,Book,"Dubuffet, Jean, 1901-",0938608991; 9780938608998,,Jean Dubuffet : towards an alternative reality / essay by Mildred Glimcher; writings by Jean Dubuffet.,"New York, NY :",Pace Publications,1987,39097006035910,,39097006035910
Sculpture,NB198 .C48 1987,Book,,0847808130; 9780847808137; 0847808009; 9780847808007,,A Century of modern sculpture : the Patsy and Raymond Nasher collection / edited by Steven A. Nash.,Dallas :,Rizzoli; Dallas Museum of Art,1987,39097006036306,,39097006036306
Visual arts,N7359 .T4 1972,Book,"Tateishi, Taigā, 1941-1998.",,,Tiger Tateishi : [exhibition] Galerie Alexandre Iolas.,Paris ;,Galerie Iolas,1972,39097006036496,,39097006036496
Visual arts,N7111.B3 M3,Book,"McCully, Marilyn",0691039283; 9780691039282,,Els Quatre gats : art in Barcelona around 1900 / Marilyn McCully.,"Princeton, N.J. :",Distributed by Princeton University Press for The Art Museum Princeton University,c1978.,39097006053624,,39097006053624
Architecture,NA705 .K64 1987,Book,"Kostof, Spiro",0195042832; 9780195042832,,America by design / Spiro Kostof.,New York :,Oxford University Press,1987,39097006056379,,39097006056379
Architecture,NA737.J34 J64 1987,Book,"Joedicke, Joachim Andreas.",0893972657; 9780893972653,,"Helmut Jahn : Design einer neuen Architektur = design of a new architecture = design d'une architecture nouvelle / Joachim Andreas Joedicke ; [translation into English, Peter Green, translation into French, Yvonne Benz",New York :,Nichols Pub Co,1987,39097006056403,,39097006056403
Architecture,NA1510.C6 K38 1987,Book,"Khan, Hasan-Uddin",9971845296; 9789971845292; 0893812390; 9780893812393,,Charles Correa / Hasan-Uddin Khan ; with essays by Sherban Cantacuzino and Charles Correa.,Singapore :,Aperture; Concept Media,c1987.,39097006057880,,39097006057880
Visual arts,N71 .P29 1987,Book,"Parsons, Michael J.",0521329493; 9780521329491,,How we understand art : a cognitive developmental account of aesthetic experience / Michael J. Parsons.,Cambridge ;,Cambridge University Press,1987,39097006058219,,39097006058219
Architecture,NA712 .S62 1987,Book,"Smith, Charles R. 1938- (Charles Richard),",081082003X; 9780810820036,,Paul Rudolph and Louis Kahn : a bibliography / by Charles R. Smith.,"Metuchen, N.J. :",Scarecrow Press,1987,39097006058516,,39097006058516
Visual arts,N6863 .L6,Book,National Gallery (Great Britain),,,"Late Gothic art from Cologne : a loan exhibition, 5th April to 1st June 1977 / the National Gallery.",London :,The Gallery,c1977.,39097006060421,,39097006060421
Visual arts,N6853.M64 A4 1987,Book,"Stuckey, Charles F.",0933920032; 9780933920033; 0933920040; 9780933920040,,"Berthe Morisot, Impressionist / Charles F. Stuckey and William P. Scott ; with the assistance of Suzanne G. Lindsay.",New York :,Distributed in the US by Rizzoli International Publications; Hudson Hills Press,c1987.,39097006064340,,39097006064340
Visual arts,N6853.L295 A4 1985,Book,"Laurens, Henri, 1885-1954",2858503168; 9782858503162,,"Henri Laurens : le cubisme, constructions et papiers collés, 1915-1919 : Centre Georges Pompidou, Musée national d'art moderne, Salle d'art graphique, 18 décembre 1985-16 février 1986 : [catalogue / Isabelle Monod- Fontaine, avec la collaboration de Brigitte Léal].",[Paris] :,Le Centre,c1985.,39097006064480,,39097006064480
Visual arts,N6535.P6 A7,Book,,,,"Art in nineteenth-century Pittsburgh : an exhibition selected by the University Art Gallery, University of Pittsburgh ; introductory essay by David Wilkins ; edited by Jean McCullough ; catalogue entries prepared by Evangeline Beldecos ... [et al.].",Pittsburgh :,McCullough Communications,1977,39097006069562,,39097006069562
Visual arts,N6853.V43 G73 1976,Book,Greater London Council.,0716808188; 9780716808183,,"Claude-Joseph Vernet, 1714-1789 / Greater London Council, The Iveagh Bequest ; [catalogue by Philip Conisbee].",London :,The Council,1976,39097006069612,,39097006069612
Visual arts,N6863 .L6,Book,National Gallery (Great Britain),,,"Late Gothic art from Cologne : a loan exhibition, 5th April to 1st June 1977 / the National Gallery.",London :,The Gallery,c1977.,39097006069661,,39097006069661
Architecture,NA1088.S3 M3,Book,"Schinkel, Karl Friedrich, 1781-1841",,,"Briefe, Tagebücher, Gedanken / Karl Friedrich Schinkel ; ausgewählt, eingeleitet und verläutert von Hans Mackowsky.",Berlin :,Im Propyläen Verlag,c1922.,39097006069679,,39097006069679
Visual arts,N6885 .B38,Book,,,,"Berlin/Hanover, the 1920's : Dallas Museum of Fine Arts, January 26-March 13.",[Dallas] :,The Museum,c1977.,39097006069711,,39097006069711
Visual arts,N7343 .C5713 1986,Book,,884352061X; 9788843520619,,"China in Venice : from the Han dynasty to Marco Polo : catalogue edited by the Museum of Chinese History in Peking, the Seminar of Chinese Language and Literature of the University of Venice, the Italian Institute for the Middle and Far-East (IsMEO) ; Chinese texts translated by Magda Abbiati and Mario Sabattini ; explanatory panels by Roberto Ciarla ; English translations by Dorothy Hay and Jacqueline De Diana.",Milan :,Electa,c1986.,39097006070990,,39097006070990
Architecture,NA1088.G85 A4 1985,Book,"Nerdinger, Winfried",378611448X; 9783786114482,,"Walter Gropius : der Architekt Walter Gropius, Zeichnungen, Pläne und Fotos aus dem Busch-Reisinger Museum der Harvard University Art Museums, Cambridge/Mass. und dem Bauhaus-Archiv, Berlin : mit einem kritischen Werkverzeichnis = The architect Walter Gropius, drawings, prints, and photographs from Busch-Reisinger Museum, Harvard University Art Museums, Cambridge/Mass. and from Bauhaus-Archiv, Berlin : with complete project catalog / Winfried Nerdinger.",Berlin :,Mann,c1985.,39097006071634,,39097006071634
Visual arts,N8354 .H45 1987,Book,"Heller, Nancy",0896597482; 9780896597488,,Women artists : an illustrated history / Nancy G. Heller.,New York :,Abbeville Press,1987,39097006071683,,39097006071683
Architecture,NA730.D32 N474 1987,Book,"Herman, Bernard L., 1951-",0870495194; 9780870495199,,"Architecture and rural life in central Delaware, 1700-1900 / Bernard L. Herman.",Knoxville :,University of Tennessee Press,c1987.,39097006074810,,39097006074810
Visual arts,N6921.F7 S4 1986,Book,,8877370122; 9788877370129; 8877370130; 9788877370136,,"Il Seicento fiorentino : arte a Firenze da Ferdinando I a Cosimo III : [exhibition] Palazzo Strozzi, 21 dicembre 1986 / 4 maggio 1987 / Comitati Raffaello e Seicento fiorentino.",Firenze :,Cantini,1986,39097006077987,,39097006077987
Visual arts,N6921.F7 S4 1986,Book,,8877370122; 9788877370129; 8877370130; 9788877370136,,"Il Seicento fiorentino : arte a Firenze da Ferdinando I a Cosimo III : [exhibition] Palazzo Strozzi, 21 dicembre 1986 / 4 maggio 1987 / Comitati Raffaello e Seicento fiorentino.",Firenze :,Cantini,1986,39097006077995,,39097006077995
Visual arts,N6921.F7 S4 1986,Book,,8877370122; 9788877370129; 8877370130; 9788877370136,,"Il Seicento fiorentino : arte a Firenze da Ferdinando I a Cosimo III : [exhibition] Palazzo Strozzi, 21 dicembre 1986 / 4 maggio 1987 / Comitati Raffaello e Seicento fiorentino.",Firenze :,Cantini,1986,39097006078001,,39097006078001
Visual arts,N6853.G34 H6613 1987,Book,"Hoog, Michel",0847808432; 9780847808434,,"Paul Gauguin, life and work / Michel Hoog.",New York :,Rizzoli,1987,39097006078027,,39097006078027
Architecture,NA682.M6 B67 1987,Book,"Borsi, Franco",,,The monumental era : European architecture and design 1929-1939 / Franco Borsi.,New York :,Rizzoli,1987,39097006078605,,39097006078605
Architecture,NA1353.B67 A4 1987,Book,"Botta, Mario, 1943-",0847808386; 9780847808380; 0847808394; 9780847808397,,"Mario Botta, architecture, 1960-1985 / [edited by] Francesco Dal Co ; with contributions by Mercedes Daguerre, Sergio Polano, Mirko Zardini.",New York :,Rizzoli,1987,39097006078654,,39097006078654
Architecture,NA1188 .K46 1987,Book,"Khan-Magomedov, S.O. (Selim Omarovich)",0847807444; 9780847807444,,Pioneers of Soviet architecture : The Search for new solutions in the 1920s and 1930s / Selim O. Khan-Magomedov ; translated from the Russian by Alexander Lieven.,New York :,Rizzoli,1987,39097006078753,,39097006078753
Visual arts,N6853.M33 A4 1987,Book,"Guillaud, Jacqueline",,,"Matisse, rhythm and line / by Jacqueline and Maurice Guillaud.",Paris ;,Clarkson N Potter; Guillaud Editions,1987,39097006078803,,39097006078803
Visual arts,N7360 .K636 1986,Book,,,,"Korean art treasures / by Kim Won-yong ... [et al.] ; edited by Roderick Whitfield, Pak Young-sook ; foreword by John Rosenfield.","Seoul, Korea :",Yekyong Publications Co,1986,39097006078902,,39097006078902
